,Season,TeamID,Seed
163,1985,1264,0
164,1985,1265,0
165,1985,1266,0
166,1985,1267,15
167,1985,1268,5
168,1985,1269,0
169,1985,1270,0
170,1985,1271,0
171,1985,1272,2
172,1985,1273,15
173,1985,1274,0
174,1985,1275,12
175,1985,1276,1
176,1985,1277,10
177,1985,1278,0
178,1985,1279,0
179,1985,1280,0
180,1985,1281,0
181,1985,1282,0
182,1985,1283,0
183,1985,1284,0
184,1985,1285,0
185,1985,1286,0
186,1985,1287,0
187,1985,1288,0
188,1985,1289,0
189,1985,1290,0
190,1985,1291,0
191,1985,1292,15
192,1985,1293,0
193,1985,1294,0
194,1985,1295,0
195,1985,1296,0
196,1985,1297,0
197,1985,1298,13
198,1985,1299,16
199,1985,1300,0
200,1985,1301,3
201,1985,1302,0
202,1985,1303,0
203,1985,1304,0
204,1985,1305,14
205,1985,1306,0
206,1985,1307,0
207,1985,1308,0
208,1985,1309,0
209,1985,1310,0
210,1985,1311,0
211,1985,1312,0
212,1985,1313,0
213,1985,1314,2
214,1985,1315,0
215,1985,1316,0
216,1985,1317,0
217,1985,1318,14
218,1985,1319,0
219,1985,1320,0
220,1985,1321,0
221,1985,1322,0
222,1985,1323,7
223,1985,1324,0
224,1985,1325,14
225,1985,1326,4
226,1985,1327,0
227,1985,1328,1
228,1985,1329,0
229,1985,1330,12
230,1985,1331,0
231,1985,1332,0
232,1985,1333,10
233,1985,1334,0
234,1985,1335,15
235,1985,1336,0
236,1985,1337,14
237,1985,1338,12
238,1985,1339,0
239,1985,1340,0
240,1985,1341,0
241,1985,1342,0
242,1985,1343,0
243,1985,1344,0
244,1985,1345,6
245,1985,1346,0
246,1985,1347,0
247,1985,1348,0
248,1985,1349,0
249,1985,1350,0
250,1985,1351,0
251,1985,1352,0
252,1985,1353,0
253,1985,1354,0
254,1985,1355,0
255,1985,1356,0
256,1985,1357,0
257,1985,1358,0
258,1985,1359,0
259,1985,1360,0
260,1985,1361,13
261,1985,1362,0
262,1985,1363,0
263,1985,1364,0
264,1985,1365,0
265,1985,1366,0
266,1985,1367,0
267,1985,1368,0
268,1985,1369,0
269,1985,1370,0
270,1985,1371,0
271,1985,1372,0
272,1985,1373,0
273,1985,1374,5
274,1985,1375,0
275,1985,1376,0
276,1985,1377,0
277,1985,1378,0
278,1985,1379,0
279,1985,1380,16
280,1985,1381,0
281,1985,1382,0
282,1985,1383,0
283,1985,1384,0
284,1985,1385,1
285,1985,1386,0
286,1985,1387,0
287,1985,1388,0
288,1985,1389,0
289,1985,1390,0
290,1985,1391,0
291,1985,1392,0
292,1985,1393,7
293,1985,1394,0
294,1985,1395,0
295,1985,1396,8
296,1985,1397,0
297,1985,1398,0
298,1985,1399,0
299,1985,1400,0
300,1985,1401,0
301,1985,1402,0
302,1985,1403,6
303,1985,1404,0
304,1985,1405,0
305,1985,1406,0
306,1985,1407,0
307,1985,1408,0
308,1985,1409,6
309,1985,1410,0
310,1985,1411,0
311,1985,1412,7
312,1985,1413,0
313,1985,1414,0
314,1985,1415,0
315,1985,1416,0
316,1985,1417,0
317,1985,1418,0
318,1985,1419,0
319,1985,1420,0
320,1985,1421,0
321,1985,1422,0
322,1985,1423,0
323,1985,1424,4
324,1985,1425,8
325,1985,1426,0
326,1985,1427,0
327,1985,1428,0
328,1985,1429,0
329,1985,1430,0
330,1985,1431,11
331,1985,1432,0
332,1985,1433,2
333,1985,1434,0
334,1985,1435,0
335,1985,1436,0
336,1985,1437,8
337,1985,1438,0
338,1985,1439,9
339,1985,1440,0
340,1985,1441,0
341,1985,1442,0
342,1985,1443,0
343,1985,1444,0
344,1985,1445,0
345,1985,1446,0
346,1985,1447,0
347,1985,1448,0
348,1985,1449,5
349,1985,1450,0
350,1985,1451,0
351,1985,1452,0
352,1985,1453,0
353,1985,1454,0
354,1985,1455,11
355,1985,1456,0
356,1985,1457,0
357,1985,1458,0
358,1985,1459,0
359,1985,1460,0
360,1985,1461,0
361,1985,1462,0
362,1985,1463,0
363,1985,1464,0
364,1985,1465,0
365,1985,1466,0
366,1985,1467,0
367,1986,1101,0
368,1986,1102,0
369,1986,1103,15
370,1986,1104,5
371,1986,1105,0
372,1986,1106,0
373,1986,1107,0
374,1986,1108,0
375,1986,1109,0
376,1986,1110,0
377,1986,1111,0
378,1986,1112,9
379,1986,1113,0
380,1986,1114,14
381,1986,1115,0
382,1986,1116,0
383,1986,1117,0
384,1986,1118,0
385,1986,1119,0
386,1986,1120,8
387,1986,1121,0
388,1986,1122,0
389,1986,1123,14
390,1986,1124,0
391,1986,1125,0
392,1986,1126,0
393,1986,1127,0
394,1986,1128,0
395,1986,1129,0
396,1986,1130,0
397,1986,1131,0
398,1986,1132,0
399,1986,1133,7
400,1986,1134,0
401,1986,1135,15
402,1986,1136,0
403,1986,1137,0
404,1986,1138,0
405,1986,1139,0
406,1986,1140,0
407,1986,1141,0
408,1986,1142,0
409,1986,1143,0
410,1986,1144,0
411,1986,1145,0
412,1986,1146,0
413,1986,1147,0
414,1986,1148,0
415,1986,1149,0
416,1986,1150,0
417,1986,1151,0
418,1986,1152,0
419,1986,1153,0
420,1986,1154,0
421,1986,1155,0
422,1986,1156,14
423,1986,1157,0
424,1986,1158,0
425,1986,1159,0
426,1986,1160,0
427,1986,1161,0
428,1986,1162,0
429,1986,1163,0
430,1986,1164,0
431,1986,1165,0
432,1986,1166,0
433,1986,1167,0
434,1986,1168,0
435,1986,1169,0
436,1986,1170,0
437,1986,1171,0
438,1986,1172,16
439,1986,1173,0
440,1986,1174,0
441,1986,1175,0
442,1986,1176,0
443,1986,1177,12
444,1986,1178,0
445,1986,1179,0
446,1986,1180,15
447,1986,1181,1
448,1986,1182,0
449,1986,1183,0
450,1986,1184,0
451,1986,1185,0
452,1986,1186,0
453,1986,1187,0
454,1986,1188,0
455,1986,1189,0
456,1986,1190,0
457,1986,1191,0
458,1986,1192,0
459,1986,1193,13
460,1986,1194,0
461,1986,1195,0
462,1986,1196,0
463,1986,1197,0
464,1986,1198,0
465,1986,1199,0
466,1986,1200,0
467,1986,1201,0
468,1986,1202,0
469,1986,1203,0
470,1986,1204,0
471,1986,1205,0
472,1986,1206,0
473,1986,1207,4
474,1986,1208,0
475,1986,1209,0
476,1986,1210,2
477,1986,1211,0
478,1986,1212,0
479,1986,1213,0
480,1986,1214,0
481,1986,1215,0
482,1986,1216,0
483,1986,1217,0
484,1986,1218,0
485,1986,1219,0
486,1986,1220,0
487,1986,1221,0
488,1986,1222,0
489,1986,1223,0
490,1986,1224,0
491,1986,1225,0
492,1986,1226,0
493,1986,1227,0
494,1986,1228,4
495,1986,1229,0
496,1986,1230,0
497,1986,1231,3
498,1986,1232,0
499,1986,1233,0
500,1986,1234,11
501,1986,1235,7
502,1986,1236,0
503,1986,1237,0
504,1986,1238,0
505,1986,1239,8
506,1986,1240,0
507,1986,1241,0
508,1986,1242,1
509,1986,1243,0
510,1986,1244,0
511,1986,1245,0
512,1986,1246,1
513,1986,1247,0
514,1986,1248,0
515,1986,1249,0
516,1986,1250,0
517,1986,1251,0
518,1986,1252,0
519,1986,1253,0
520,1986,1254,0
521,1986,1255,0
522,1986,1256,0
523,1986,1257,2
524,1986,1258,0
525,1986,1259,0
526,1986,1260,0
527,1986,1261,11
528,1986,1262,0
529,1986,1263,0
530,1986,1264,0
531,1986,1265,15
532,1986,1266,0
533,1986,1267,0
534,1986,1268,5
535,1986,1269,0
536,1986,1270,0
537,1986,1271,0
538,1986,1272,3
539,1986,1273,0
540,1986,1274,0
541,1986,1275,10
542,1986,1276,2
543,1986,1277,5
544,1986,1278,0
545,1986,1279,0
546,1986,1280,0
547,1986,1281,11
548,1986,1282,0
549,1986,1283,0
550,1986,1284,0
551,1986,1285,0
552,1986,1286,16
553,1986,1287,0
554,1986,1288,0
555,1986,1289,0
556,1986,1290,16
557,1986,1291,0
558,1986,1292,0
559,1986,1293,0
560,1986,1294,0
561,1986,1295,0
562,1986,1296,0
563,1986,1297,0
564,1986,1298,7
565,1986,1299,16
566,1986,1300,0
567,1986,1301,6
568,1986,1302,0
569,1986,1303,0
570,1986,1304,9
571,1986,1305,0
572,1986,1306,0
573,1986,1307,0
574,1986,1308,0
575,1986,1309,0
576,1986,1310,0
577,1986,1311,0
578,1986,1312,0
579,1986,1313,0
580,1986,1314,3
581,1986,1315,0
582,1986,1316,0
583,1986,1317,0
584,1986,1318,13
585,1986,1319,0
586,1986,1320,0
587,1986,1321,0
588,1986,1322,0
589,1986,1323,3
590,1986,1324,0
591,1986,1325,0
592,1986,1326,0
593,1986,1327,0
594,1986,1328,4
595,1986,1329,0
596,1986,1330,8
597,1986,1331,0
598,1986,1332,0
599,1986,1333,0
600,1986,1334,0
601,1986,1335,0
602,1986,1336,0
603,1986,1337,12
604,1986,1338,0
605,1986,1339,0
606,1986,1340,0
607,1986,1341,0
608,1986,1342,0
609,1986,1343,0
610,1986,1344,0
611,1986,1345,6
612,1986,1346,0
613,1986,1347,0
614,1986,1348,0
615,1986,1349,0
616,1986,1350,11
617,1986,1351,0
618,1986,1352,0
619,1986,1353,0
620,1986,1354,0
621,1986,1355,0
622,1986,1356,0
623,1986,1357,0
624,1986,1358,0
625,1986,1359,0
626,1986,1360,0
627,1986,1361,0
628,1986,1362,0
629,1986,1363,0
630,1986,1364,0
631,1986,1365,0
632,1986,1366,0
633,1986,1367,0
634,1986,1368,0
635,1986,1369,0
636,1986,1370,0
637,1986,1371,0
638,1986,1372,0
639,1986,1373,0
640,1986,1374,0
641,1986,1375,0
642,1986,1376,0
643,1986,1377,0
644,1986,1378,0
645,1986,1379,0
646,1986,1380,0
647,1986,1381,0
648,1986,1382,0
649,1986,1383,0
650,1986,1384,0
651,1986,1385,1
652,1986,1386,6
653,1986,1387,0
654,1986,1388,0
655,1986,1389,0
656,1986,1390,0
657,1986,1391,0
658,1986,1392,0
659,1986,1393,2
660,1986,1394,0
661,1986,1395,0
662,1986,1396,9
663,1986,1397,0
664,1986,1398,0
665,1986,1399,0
666,1986,1400,0
667,1986,1401,0
668,1986,1402,0
669,1986,1403,13
670,1986,1404,0
671,1986,1405,0
672,1986,1406,0
673,1986,1407,0
674,1986,1408,0
675,1986,1409,10
676,1986,1410,0
677,1986,1411,0
678,1986,1412,6
679,1986,1413,0
680,1986,1414,0
681,1986,1415,0
682,1986,1416,0
683,1986,1417,0
684,1986,1418,0
685,1986,1419,13
686,1986,1420,0
687,1986,1421,0
688,1986,1422,0
689,1986,1423,0
690,1986,1424,4
691,1986,1425,0
692,1986,1426,0
693,1986,1427,0
694,1986,1428,14
695,1986,1429,0
696,1986,1430,0
697,1986,1431,10
698,1986,1432,0
699,1986,1433,0
700,1986,1434,0
701,1986,1435,0
702,1986,1436,0
703,1986,1437,10
704,1986,1438,5
705,1986,1439,7
706,1986,1440,0
707,1986,1441,0
708,1986,1442,0
709,1986,1443,8
710,1986,1444,0
711,1986,1445,0
712,1986,1446,0
713,1986,1447,0
714,1986,1448,0
715,1986,1449,12
716,1986,1450,0
717,1986,1451,0
718,1986,1452,9
719,1986,1453,0
720,1986,1454,0
721,1986,1455,0
722,1986,1456,0
723,1986,1457,0
724,1986,1458,0
725,1986,1459,0
726,1986,1460,0
727,1986,1461,0
728,1986,1462,12
729,1986,1463,0
730,1986,1464,0
731,1986,1465,0
732,1986,1466,0
733,1986,1467,0
734,1987,1101,0
735,1987,1102,0
736,1987,1103,0
737,1987,1104,2
738,1987,1105,0
739,1987,1106,0
740,1987,1107,0
741,1987,1108,0
742,1987,1109,0
743,1987,1110,0
744,1987,1111,0
745,1987,1112,10
746,1987,1113,0
747,1987,1114,0
748,1987,1115,0
749,1987,1116,0
750,1987,1117,0
751,1987,1118,0
752,1987,1119,0
753,1987,1120,8
754,1987,1121,0
755,1987,1122,14
756,1987,1123,0
757,1987,1124,0
758,1987,1125,0
759,1987,1126,0
760,1987,1127,0
761,1987,1128,0
762,1987,1129,0
763,1987,1130,0
764,1987,1131,0
765,1987,1132,0
766,1987,1133,0
767,1987,1134,0
768,1987,1135,0
769,1987,1136,0
770,1987,1137,16
771,1987,1138,0
772,1987,1139,0
773,1987,1140,10
774,1987,1141,13
775,1987,1142,0
776,1987,1143,0
777,1987,1144,0
778,1987,1145,0
779,1987,1146,0
780,1987,1147,0
781,1987,1148,0
782,1987,1149,0
783,1987,1150,0
784,1987,1151,0
785,1987,1152,0
786,1987,1153,0
787,1987,1154,0
788,1987,1155,4
789,1987,1156,0
790,1987,1157,0
791,1987,1158,0
792,1987,1159,0
793,1987,1160,0
794,1987,1161,0
795,1987,1162,0
796,1987,1163,0
797,1987,1164,0
798,1987,1165,0
799,1987,1166,0
800,1987,1167,0
801,1987,1168,0
802,1987,1169,0
803,1987,1170,0
804,1987,1171,0
805,1987,1172,0
806,1987,1173,0
807,1987,1174,0
808,1987,1175,0
809,1987,1176,0
810,1987,1177,3
811,1987,1178,0
812,1987,1179,0
813,1987,1180,0
814,1987,1181,5
815,1987,1182,0
816,1987,1183,0
817,1987,1184,0
818,1987,1185,0
819,1987,1186,0
820,1987,1187,0
821,1987,1188,0
822,1987,1189,0
823,1987,1190,0
824,1987,1191,0
825,1987,1192,0
826,1987,1193,16
827,1987,1194,0
828,1987,1195,0
829,1987,1196,6
830,1987,1197,0
831,1987,1198,0
832,1987,1199,0
833,1987,1200,0
834,1987,1201,0
835,1987,1202,0
836,1987,1203,0
837,1987,1204,15
838,1987,1205,0
839,1987,1206,0
840,1987,1207,1
841,1987,1208,8
842,1987,1209,0
843,1987,1210,7
844,1987,1211,0
845,1987,1212,0
846,1987,1213,0
847,1987,1214,0
848,1987,1215,0
849,1987,1216,0
850,1987,1217,0
851,1987,1218,0
852,1987,1219,0
853,1987,1220,0
854,1987,1221,0
855,1987,1222,12
856,1987,1223,0
857,1987,1224,0
858,1987,1225,0
859,1987,1226,16
860,1987,1227,0
861,1987,1228,3
862,1987,1229,0
863,1987,1230,0
864,1987,1231,1
865,1987,1232,0
866,1987,1233,0
867,1987,1234,2
868,1987,1235,0
869,1987,1236,0
870,1987,1237,0
871,1987,1238,0
872,1987,1239,0
873,1987,1240,0
874,1987,1241,0
875,1987,1242,5
876,1987,1243,9
877,1987,1244,0
878,1987,1245,0
879,1987,1246,8
880,1987,1247,0
881,1987,1248,0
882,1987,1249,0
883,1987,1250,0
884,1987,1251,0
885,1987,1252,0
886,1987,1253,0
887,1987,1254,0
888,1987,1255,0
889,1987,1256,14
890,1987,1257,0
891,1987,1258,0
892,1987,1259,0
893,1987,1260,0
894,1987,1261,10
895,1987,1262,0
896,1987,1263,0
897,1987,1264,0
898,1987,1265,14
899,1987,1266,0
900,1987,1267,13
901,1987,1268,0
902,1987,1269,0
903,1987,1270,0
904,1987,1271,0
905,1987,1272,0
906,1987,1273,0
907,1987,1274,0
908,1987,1275,0
909,1987,1276,9
910,1987,1277,0
911,1987,1278,0
912,1987,1279,0
913,1987,1280,0
914,1987,1281,4
915,1987,1282,0
916,1987,1283,13
917,1987,1284,0
918,1987,1285,0
919,1987,1286,0
920,1987,1287,0
921,1987,1288,0
922,1987,1289,0
923,1987,1290,0
924,1987,1291,0
925,1987,1292,12
926,1987,1293,0
927,1987,1294,0
928,1987,1295,0
929,1987,1296,0
930,1987,1297,0
931,1987,1298,8
932,1987,1299,15
933,1987,1300,0
934,1987,1301,11
935,1987,1302,0
936,1987,1303,0
937,1987,1304,0
938,1987,1305,0
939,1987,1306,0
940,1987,1307,0
941,1987,1308,0
942,1987,1309,7
943,1987,1310,0
944,1987,1311,0
945,1987,1312,0
946,1987,1313,0
947,1987,1314,1
948,1987,1315,0
949,1987,1316,0
950,1987,1317,0
951,1987,1318,14
952,1987,1319,0
953,1987,1320,0
954,1987,1321,0
955,1987,1322,0
956,1987,1323,5
957,1987,1324,0
958,1987,1325,0
959,1987,1326,9
960,1987,1327,0
961,1987,1328,6
962,1987,1329,0
963,1987,1330,0
964,1987,1331,0
965,1987,1332,0
966,1987,1333,0
967,1987,1334,0
968,1987,1335,16
969,1987,1336,0
970,1987,1337,0
971,1987,1338,3
972,1987,1339,0
973,1987,1340,0
974,1987,1341,0
975,1987,1342,0
976,1987,1343,0
977,1987,1344,6
978,1987,1345,3
979,1987,1346,0
980,1987,1347,0
981,1987,1348,0
982,1987,1349,0
983,1987,1350,0
984,1987,1351,0
985,1987,1352,0
986,1987,1353,0
987,1987,1354,0
988,1987,1355,0
989,1987,1356,0
990,1987,1357,0
991,1987,1358,0
992,1987,1359,0
993,1987,1360,9
994,1987,1361,0
995,1987,1362,0
996,1987,1363,0
997,1987,1364,0
998,1987,1365,15
999,1987,1366,0
1000,1987,1367,0
1001,1987,1368,0
1002,1987,1369,0
1003,1987,1370,0
1004,1987,1371,0
1005,1987,1372,0
1006,1987,1373,0
1007,1987,1374,0
1008,1987,1375,0
1009,1987,1376,0
1010,1987,1377,0
1011,1987,1378,0
1012,1987,1379,0
1013,1987,1380,15
1014,1987,1381,0
1015,1987,1382,0
1016,1987,1383,0
1017,1987,1384,0
1018,1987,1385,6
1019,1987,1386,0
1020,1987,1387,0
1021,1987,1388,0
1022,1987,1389,0
1023,1987,1390,0
1024,1987,1391,0
1025,1987,1392,0
1026,1987,1393,2
1027,1987,1394,0
1028,1987,1395,4
1029,1987,1396,2
1030,1987,1397,0
1031,1987,1398,0
1032,1987,1399,0
1033,1987,1400,0
1034,1987,1401,12
1035,1987,1402,0
1036,1987,1403,0
1037,1987,1404,0
1038,1987,1405,0
1039,1987,1406,0
1040,1987,1407,0
1041,1987,1408,0
1042,1987,1409,11
1043,1987,1410,0
1044,1987,1411,0
1045,1987,1412,11
1046,1987,1413,0
1047,1987,1414,0
1048,1987,1415,0
1049,1987,1416,0
1050,1987,1417,4
1051,1987,1418,0
1052,1987,1419,0
1053,1987,1420,0
1054,1987,1421,0
1055,1987,1422,0
1056,1987,1423,0
1057,1987,1424,1
1058,1987,1425,0
1059,1987,1426,0
1060,1987,1427,0
1061,1987,1428,0
1062,1987,1429,0
1063,1987,1430,0
1064,1987,1431,7
1065,1987,1432,0
1066,1987,1433,0
1067,1987,1434,0
1068,1987,1435,0
1069,1987,1436,0
1070,1987,1437,0
1071,1987,1438,5
1072,1987,1439,0
1073,1987,1440,0
1074,1987,1441,0
1075,1987,1442,0
1076,1987,1443,10
1077,1987,1444,0
1078,1987,1445,0
1079,1987,1446,0
1080,1987,1447,0
1081,1987,1448,0
1082,1987,1449,0
1083,1987,1450,0
1084,1987,1451,0
1085,1987,1452,7
1086,1987,1453,0
1087,1987,1454,0
1088,1987,1455,11
1089,1987,1456,0
1090,1987,1457,0
1091,1987,1458,0
1092,1987,1459,0
1093,1987,1460,0
1094,1987,1461,12
1095,1987,1462,13
1096,1987,1463,0
1097,1987,1464,0
1098,1987,1465,0
1099,1987,1466,0
1100,1987,1467,0
1101,1988,1101,0
1102,1988,1102,0
1103,1988,1103,0
1104,1988,1104,0
1105,1988,1105,0
1106,1988,1106,0
1107,1988,1107,0
1108,1988,1108,0
1109,1988,1109,0
1110,1988,1110,0
1111,1988,1111,0
1112,1988,1112,1
1113,1988,1113,0
1114,1988,1114,0
1115,1988,1115,0
1116,1988,1116,11
1117,1988,1117,0
1118,1988,1118,0
1119,1988,1119,0
1120,1988,1120,8
1121,1988,1121,0
1122,1988,1122,0
1123,1988,1123,0
1124,1988,1124,8
1125,1988,1125,0
1126,1988,1126,0
1127,1988,1127,0
1128,1988,1128,0
1129,1988,1129,14
1130,1988,1130,0
1131,1988,1131,15
1132,1988,1132,0
1133,1988,1133,9
1134,1988,1134,0
1135,1988,1135,0
1136,1988,1136,0
1137,1988,1137,0
1138,1988,1138,0
1139,1988,1139,0
1140,1988,1140,4
1141,1988,1141,0
1142,1988,1142,0
1143,1988,1143,0
1144,1988,1144,0
1145,1988,1145,0
1146,1988,1146,0
1147,1988,1147,0
1148,1988,1148,0
1149,1988,1149,0
1150,1988,1150,13
1151,1988,1151,16
1152,1988,1152,0
1153,1988,1153,0
1154,1988,1154,0
1155,1988,1155,0
1156,1988,1156,0
1157,1988,1157,0
1158,1988,1158,0
1159,1988,1159,0
1160,1988,1160,0
1161,1988,1161,0
1162,1988,1162,0
1163,1988,1163,0
1164,1988,1164,0
1165,1988,1165,16
1166,1988,1166,0
1167,1988,1167,0
1168,1988,1168,0
1169,1988,1169,0
1170,1988,1170,0
1171,1988,1171,0
1172,1988,1172,0
1173,1988,1173,0
1174,1988,1174,0
1175,1988,1175,0
1176,1988,1176,0
1177,1988,1177,5
1178,1988,1178,0
1179,1988,1179,0
1180,1988,1180,0
1181,1988,1181,2
1182,1988,1182,0
1183,1988,1183,0
1184,1988,1184,0
1185,1988,1185,15
1186,1988,1186,0
1187,1988,1187,0
1188,1988,1188,0
1189,1988,1189,0
1190,1988,1190,0
1191,1988,1191,0
1192,1988,1192,16
1193,1988,1193,0
1194,1988,1194,0
1195,1988,1195,0
1196,1988,1196,6
1197,1988,1197,0
1198,1988,1198,0
1199,1988,1199,12
1200,1988,1200,0
1201,1988,1201,0
1202,1988,1202,0
1203,1988,1203,0
1204,1988,1204,0
1205,1988,1205,0
1206,1988,1206,0
1207,1988,1207,8
1208,1988,1208,0
1209,1988,1209,0
1210,1988,1210,5
1211,1988,1211,0
1212,1988,1212,0
1213,1988,1213,0
1214,1988,1214,0
1215,1988,1215,0
1216,1988,1216,0
1217,1988,1217,0
1218,1988,1218,0
1219,1988,1219,0
1220,1988,1220,0
1221,1988,1221,0
1222,1988,1222,0
1223,1988,1223,0
1224,1988,1224,0
1225,1988,1225,0
1226,1988,1226,0
1227,1988,1227,0
1228,1988,1228,3
1229,1988,1229,0
1230,1988,1230,0
1231,1988,1231,4
1232,1988,1232,0
1233,1988,1233,0
1234,1988,1234,5
1235,1988,1235,12
1236,1988,1236,0
1237,1988,1237,0
1238,1988,1238,0
1239,1988,1239,0
1240,1988,1240,0
1241,1988,1241,0
1242,1988,1242,6
1243,1988,1243,4
1244,1988,1244,0
1245,1988,1245,0
1246,1988,1246,2
1247,1988,1247,13
1248,1988,1248,0
1249,1988,1249,0
1250,1988,1250,16
1251,1988,1251,0
1252,1988,1252,0
1253,1988,1253,0
1254,1988,1254,0
1255,1988,1255,0
1256,1988,1256,0
1257,1988,1257,5
1258,1988,1258,10
1259,1988,1259,0
1260,1988,1260,0
1261,1988,1261,9
1262,1988,1262,0
1263,1988,1263,0
1264,1988,1264,0
1265,1988,1265,0
1266,1988,1266,0
1267,1988,1267,0
1268,1988,1268,7
1269,1988,1269,0
1270,1988,1270,0
1271,1988,1271,0
1272,1988,1272,9
1273,1988,1273,0
1274,1988,1274,0
1275,1988,1275,0
1276,1988,1276,3
1277,1988,1277,0
1278,1988,1278,0
1279,1988,1279,0
1280,1988,1280,0
1281,1988,1281,6
1282,1988,1282,0
1283,1988,1283,13
1284,1988,1284,0
1285,1988,1285,0
1286,1988,1286,0
1287,1988,1287,0
1288,1988,1288,0
1289,1988,1289,0
1290,1988,1290,0
1291,1988,1291,0
1292,1988,1292,0
1293,1988,1293,14
1294,1988,1294,0
1295,1988,1295,0
1296,1988,1296,0
1297,1988,1297,0
1298,1988,1298,0
1299,1988,1299,14
1300,1988,1300,0
1301,1988,1301,3
1302,1988,1302,0
1303,1988,1303,0
1304,1988,1304,0
1305,1988,1305,0
1306,1988,1306,0
1307,1988,1307,0
1308,1988,1308,0
1309,1988,1309,0
1310,1988,1310,0
1311,1988,1311,0
1312,1988,1312,0
1313,1988,1313,0
1314,1988,1314,2
1315,1988,1315,0
1316,1988,1316,0
1317,1988,1317,15
1318,1988,1318,0
1319,1988,1319,0
1320,1988,1320,0
1321,1988,1321,0
1322,1988,1322,0
1323,1988,1323,10
1324,1988,1324,0
1325,1988,1325,0
1326,1988,1326,0
1327,1988,1327,0
1328,1988,1328,1
1329,1988,1329,0
1330,1988,1330,0
1331,1988,1331,0
1332,1988,1332,0
1333,1988,1333,12
1334,1988,1334,0
1335,1988,1335,0
1336,1988,1336,0
1337,1988,1337,0
1338,1988,1338,2
1339,1988,1339,0
1340,1988,1340,0
1341,1988,1341,0
1342,1988,1342,0
1343,1988,1343,0
1344,1988,1344,0
1345,1988,1345,1
1346,1988,1346,0
1347,1988,1347,0
1348,1988,1348,11
1349,1988,1349,0
1350,1988,1350,13
1351,1988,1351,0
1352,1988,1352,0
1353,1988,1353,0
1354,1988,1354,0
1355,1988,1355,0
1356,1988,1356,0
1357,1988,1357,0
1358,1988,1358,0
1359,1988,1359,0
1360,1988,1360,0
