TeamID,Season,Moyenne_diff_score,Pourcentage_V_terrain_adverse,Mental,Evolution_2_Last_years,Fools,Blocks,Steals,Qualité_Défense,Qualité_Attaque,Confiance,Ancienneté
1102,1998,-8.095238095238102,0.09090909090909091,-1.4718614718614718,0.15476190476190477,23.38095238095238,3.3333333333333335,7.761904761904762,50.002801120448176,62.76190476190476,-7.095238095238102,13
1102,1999,-6.521739130434781,0.18181818181818182,-1.225296442687747,0.12252964426877472,17.652173913043477,2.130434782608696,4.304347826086956,34.851662404092075,74.82608695652173,-4.521739130434781,14
1102,2000,-7.65384615384616,0.23076923076923078,0.0,-0.0073260073260073,15.23076923076923,2.3076923076923075,4.269230769230769,42.187782805429855,66.5,-4.65384615384616,15
1102,2001,-5.551724137931032,0.42105263157894735,1.451905626134301,-0.028485757121439303,15.931034482758621,1.8275862068965518,4.793103448275862,53.35091277890467,57.48275862068966,2.448275862068968,16
1102,2002,-4.178571428571431,0.25,-0.7142857142857145,0.09065934065934067,21.142857142857142,2.0,6.392857142857143,56.65756302521009,57.32142857142857,-0.1785714285714306,17
1102,2003,0.25,0.375,-0.5357142857142855,0.1527093596059113,18.357142857142858,2.5,6.857142857142857,62.121848739495796,57.25,6.25,18
1102,2004,14.0,0.5454545454545454,-4.110671936758894,0.6350931677018634,29.782608695652176,5.0,10.26086956521739,75.72122762148338,63.30434782608695,20.0,19
1102,2005,6.92307692307692,0.25,-4.038461538461538,0.2252747252747253,31.26923076923077,4.1923076923076925,9.076923076923077,70.95701357466064,59.0,9.92307692307692,20
1102,2006,5.617647058823529,0.16666666666666666,-4.803921568627452,-0.309462915601023,26.676470588235293,5.0588235294117645,9.970588235294118,68.38235294117646,62.029411764705884,6.617647058823529,21
1102,2007,18.000000000000007,0.375,-5.815217391304348,0.30267558528428096,37.56521739130435,5.173913043478261,12.0,72.76470588235294,72.17391304347827,21.000000000000007,22
1102,2008,4.565217391304344,0.2222222222222222,-3.8647342995169085,-0.038363171355498715,38.04347826086956,4.391304347826087,14.08695652173913,70.15601023017904,62.65217391304348,6.565217391304344,23
1102,2009,2.875,0.25,-2.5,-0.4565217391304348,55.9375,7.75,18.9375,75.76470588235294,63.5625,5.875,24
1102,2010,-2.5,0.23076923076923078,-1.3286713286713288,-0.24505928853754944,38.40909090909091,5.681818181818182,12.954545454545455,67.85561497326204,58.04545454545455,0.5,25
1102,2011,-2.942857142857143,0.09090909090909091,-3.090909090909091,-0.09999999999999998,21.742857142857144,4.3428571428571425,7.685714285714286,58.67899159663865,60.17142857142857,-1.942857142857143,26
1102,2012,-6.21875,0.2222222222222222,-1.215277777777778,-0.019886363636363646,28.59375,6.34375,11.1875,65.67095588235294,55.40625,-4.21875,27
1102,2013,0.7586206896551602,0.23076923076923078,-2.864721485411141,0.11724137931034484,27.482758620689655,5.758620689655173,9.586206896551724,59.45436105476673,66.41379310344827,3.75862068965516,28
1102,2014,-4.923076923076927,0.2727272727272727,-1.1188811188811192,0.04086538461538464,27.807692307692307,5.269230769230769,10.153846153846153,57.803167420814475,62.46153846153846,-1.923076923076927,29
1102,2015,-0.7600000000000051,0.15384615384615385,-3.2615384615384615,-0.03724137931034488,35.84,6.44,10.8,60.32470588235293,65.92,1.2399999999999949,30
1102,2016,-5.166666666666671,0.4,0.0,0.015384615384615385,31.9,3.966666666666667,9.066666666666666,52.26470588235294,65.36666666666666,2.8333333333333286,31
1102,2017,-2.3333333333333286,0.21428571428571427,-1.5608465608465607,-0.10962962962962963,18.11111111111111,2.4444444444444446,5.703703703703703,47.468409586056644,68.11111111111111,0.6666666666666714,32
1102,2018,-5.857142857142861,0.375,0.1785714285714285,-0.04285714285714287,19.678571428571427,3.5357142857142856,6.571428571428571,44.764705882352935,69.25,0.1428571428571388,33
1102,2019,-3.205882352941174,0.4375,0.5514705882352944,0.011982570806100212,18.352941176470587,3.3529411764705883,6.205882352941177,44.8235294117647,71.29411764705883,3.794117647058826,34
1103,1985,-7.071428571428569,0.2727272727272727,-0.48701298701298745,-0.0357142857142857,3.75,0.75,1.25,40.40756302521008,64.28571428571429,-4.071428571428569,0
1103,1986,-3.1388888888888857,0.25,-2.5,0.11764705882352944,27.13888888888889,4.5,8.444444444444445,52.43137254901961,67.13888888888889,-1.1388888888888857,1
1103,1987,2.84375,0.4166666666666667,-1.458333333333333,0.24107142857142855,25.125,4.90625,8.46875,56.79595588235294,69.1875,7.84375,2
1103,1988,15.78947368421052,0.2857142857142857,-6.616541353383458,0.4473684210526315,2.0526315789473686,0.3684210526315789,0.6842105263157895,45.6594427244582,80.94736842105263,17.78947368421052,3
1103,1989,12.290322580645153,0.16666666666666666,-5.10752688172043,0.11491935483870963,21.516129032258064,5.67741935483871,8.225806451612904,53.40986717267552,82.54838709677419,13.290322580645153,4
1103,1990,5.2272727272727195,0.09090909090909091,-5.454545454545454,-0.3110047846889952,28.545454545454547,8.0,10.681818181818182,61.21925133689839,72.45454545454545,6.2272727272727195,5
1103,1991,4.238095238095241,0.1,-5.666666666666666,-0.010752688172043001,28.61904761904762,5.904761904761905,10.666666666666666,57.38375350140056,73.19047619047619,5.238095238095241,6
1103,1992,3.363636363636374,0.2,-4.8181818181818175,0.045454545454545414,25.40909090909091,6.318181818181818,10.5,56.310160427807496,73.63636363636364,5.363636363636374,7
1103,1993,-5.7777777777777715,0.375,0.41666666666666685,-0.3333333333333333,32.05555555555556,7.722222222222222,13.444444444444445,57.431372549019606,67.72222222222223,0.22222222222222854,8
1103,1994,-3.6499999999999915,0.4444444444444444,0.9444444444444444,-0.3318181818181818,35.1,10.7,16.35,69.71470588235294,63.45,4.3500000000000085,9
1103,1995,-4.73684210526315,0.35294117647058826,-0.1547987616099067,0.03508771929824561,39.68421052631579,8.842105263157896,15.105263157894736,64.23839009287926,64.73684210526316,1.2631578947368496,10
1103,1996,-7.650000000000006,0.25,1.5,-0.24999999999999997,33.0,8.5,14.75,64.31470588235294,61.05,-3.6500000000000057,11
1103,1997,-3.9200000000000017,0.21428571428571427,-0.6571428571428575,-0.0884210526315789,17.12,3.88,6.84,50.96470588235295,65.6,-0.9200000000000017,12
1103,1998,-1.0,0.36363636363636365,-1.06951871657754,0.37058823529411766,18.764705882352942,3.0,6.029411764705882,52.17647058823529,65.61764705882354,3.0,13
1103,1999,-4.1000000000000085,0.4,-0.24999999999999967,0.14499999999999996,17.4,3.7,5.5,46.76470588235294,68.1,-0.10000000000000853,14
1103,2000,-0.17647058823528994,0.38461538461538464,-0.85972850678733,0.0,21.705882352941178,4.147058823529412,7.117647058823529,48.529411764705884,72.32352941176471,4.82352941176471,15
1103,2001,1.318181818181813,0.4,-1.454545454545454,0.12045454545454543,33.54545454545455,7.863636363636363,11.954545454545455,56.35561497326202,74.54545454545455,7.318181818181813,16
1103,2002,-1.6111111111111143,0.5263157894736842,0.2631578947368418,0.02941176470588236,37.44444444444444,8.944444444444445,10.333333333333334,51.153594771241835,76.27777777777777,8.388888888888886,17
1103,2003,0.5,0.4,-1.416666666666666,-0.0037878787878787845,11.5,1.75,5.375,38.88970588235294,78.5,6.5,18
1103,2004,-4.068965517241381,0.42105263157894735,-0.2722323049001818,-0.051724137931034475,19.17241379310345,2.586206896551724,6.068965517241379,46.488843813387426,67.86206896551724,3.931034482758619,19
1103,2005,0.0769230769230802,0.4666666666666667,0.0512820512820511,-0.08012820512820507,16.71794871794872,3.1794871794871793,7.230769230769231,51.32880844645552,68.92307692307692,7.07692307692308,20
1103,2006,4.6000000000000085,0.36363636363636365,-2.3636363636363633,0.15172413793103445,13.2,2.6,5.114285714285714,49.793277310924374,72.28571428571429,8.600000000000009,21
1103,2007,7.299999999999997,0.6666666666666666,0.4166666666666663,0.16346153846153844,6.8,2.125,2.5,48.114705882352936,73.575,15.299999999999997,22
1103,2008,7.36363636363636,0.5833333333333334,-1.1363636363636365,0.09696969696969704,13.545454545454545,3.8484848484848486,5.363636363636363,55.007130124777184,71.33333333333333,14.36363636363636,23
1103,2009,6.548387096774199,0.42857142857142855,-2.811059907834102,0.08467741935483875,8.806451612903226,1.6774193548387097,4.129032258064516,53.28083491461101,68.83870967741936,12.5483870967742,24
1103,2010,8.0,0.3333333333333333,-4.333333333333334,0.0696969696969697,11.233333333333333,3.3333333333333335,4.733333333333333,52.66470588235294,73.16666666666667,10.0,25
1103,2011,5.8125,0.4,-2.875,-0.022177419354838745,12.34375,3.125,5.09375,52.88970588235294,70.90625,11.8125,26
1103,2012,12.63636363636364,0.5,-4.545454545454546,0.18787878787878787,8.818181818181818,1.7272727272727273,3.5,53.037433155080215,74.5909090909091,19.63636363636364,27
1103,2013,5.050000000000004,0.3333333333333333,-2.916666666666667,-0.0625,7.75,1.35,2.5,50.01470588235294,68.65,7.050000000000004,28
1103,2014,3.1290322580645125,0.125,-5.524193548387096,-0.27712609970674495,16.548387096774192,2.7419354838709675,4.741935483870968,51.40986717267552,68.96774193548387,4.1290322580645125,29
1103,2015,10.714285714285708,0.35714285714285715,-5.952380952380951,0.32738095238095233,13.714285714285714,1.619047619047619,3.9523809523809526,56.90756302521008,69.14285714285714,15.714285714285708,30
1103,2016,3.325000000000003,0.4166666666666667,-2.083333333333333,-0.05241935483870963,10.2,1.35,2.925,44.939705882352946,72.425,8.325000000000003,31
1103,2017,3.9722222222222143,0.6428571428571429,-0.5158730158730152,-0.2579365079365079,2.4444444444444446,0.2222222222222222,0.5833333333333334,39.459150326797385,75.08333333333333,12.972222222222214,32
1103,2018,3.142857142857153,0.2857142857142857,-6.428571428571429,0.3035714285714286,7.357142857142857,1.2142857142857142,3.2142857142857144,42.550420168067234,74.78571428571429,7.142857142857153,33
1103,2019,3.0,0.375,-2.5,-0.06944444444444442,7.5,0.7916666666666666,2.7916666666666665,48.3063725490196,68.04166666666667,9.0,34
1104,1985,5.31707317073171,0.46153846153846156,-1.9699812382739212,0.03353658536585369,15.097560975609756,2.4390243902439024,5.829268292682927,56.35007173601148,67.0,11.31707317073171,0
1104,1986,8.388888888888886,0.2857142857142857,-4.920634920634921,0.1192411924119241,13.86111111111111,2.0,4.027777777777778,48.34803921568628,75.83333333333333,12.388888888888886,1
1104,1987,6.833333333333343,0.45454545454545453,-2.121212121212121,-0.11111111111111116,13.5625,2.4375,3.7291666666666665,46.47303921568628,76.29166666666667,11.833333333333343,2
1104,1988,9.42857142857143,0.2222222222222222,-7.063492063492064,0.8285714285714286,51.42857142857143,10.0,17.214285714285715,72.9075630252101,73.5,11.42857142857143,3
1104,1989,5.4571428571428555,0.5,-1.5714285714285714,-0.00952380952380949,15.0,2.942857142857143,5.9714285714285715,52.707563025210085,71.42857142857143,9.457142857142856,4
1104,1990,9.90243902439024,0.14285714285714285,-5.88850174216028,0.07456445993031358,9.195121951219512,1.7317073170731707,3.7560975609756095,54.10616929698709,71.04878048780488,10.90243902439024,5
1104,1991,6.735294117647058,0.14285714285714285,-6.512605042016806,0.06241032998565277,18.38235294117647,3.088235294117647,5.9411764705882355,44.20588235294117,81.32352941176471,7.735294117647058,6
1104,1992,11.310344827586206,0.6363636363636364,-3.2915360501567403,0.1713995943204869,16.586206896551722,2.7586206896551726,4.724137931034483,47.79918864097363,80.75862068965517,18.310344827586206,7
1104,1993,2.961538461538453,0.25,-3.653846153846154,0.5598290598290598,11.26923076923077,1.4230769230769231,2.923076923076923,38.95701357466062,78.11538461538461,5.961538461538453,8
1104,1994,6.696969696969703,0.125,-5.416666666666666,0.05128205128205121,11.181818181818182,2.121212121212121,4.424242424242424,48.855614973262036,74.15151515151516,7.696969696969703,9
1104,1995,7.324324324324323,0.2727272727272727,-4.0294840294840295,0.009009009009009028,5.297297297297297,0.8648648648648649,1.8108108108108107,43.84578696343402,75.91891891891892,10.324324324324323,10
1104,1996,8.882352941176464,0.4,-5.411764705882352,0.4411764705882353,26.88235294117647,4.352941176470588,11.058823529411764,57.588235294117645,76.47058823529412,12.882352941176464,11
1104,1997,4.555555555555557,0.5,-0.9259259259259256,-0.0830830830830831,30.444444444444443,4.518518518518518,9.851851851851851,57.13507625272331,71.55555555555556,8.555555555555557,12
1104,1998,3.7407407407407334,0.36363636363636365,-1.9191919191919193,-0.3856209150326797,32.074074074074076,5.333333333333333,10.444444444444445,56.91285403050109,72.37037037037037,7.740740740740733,13
1104,1999,10.888888888888893,0.3333333333333333,-6.111111111111112,0.35185185185185186,34.44444444444444,5.5,10.222222222222221,64.20915032679738,72.16666666666667,14.888888888888893,14
1104,2000,1.4000000000000057,0.35714285714285715,-1.6285714285714286,-0.03555555555555556,23.52,3.88,8.16,49.44470588235294,73.76,6.400000000000006,15
1104,2001,17.5909090909091,0.4166666666666667,-5.378787878787879,0.010101010101010166,10.636363636363637,2.1363636363636362,4.363636363636363,53.62834224598931,80.22727272727273,22.5909090909091,16
1104,2002,7.375,0.4,-3.2499999999999996,-0.2295454545454546,17.725,2.775,5.425,48.91470588235294,76.425,11.375,17
1104,2003,2.9032258064516157,0.5,-0.48387096774193505,0.4714640198511166,26.741935483870968,4.225806451612903,9.225806451612904,56.50664136622392,69.61290322580645,8.903225806451616,18
1104,2004,1.1999999999999886,0.35294117647058826,-2.9705882352941178,0.10161290322580652,19.35,2.925,6.15,49.93970588235293,70.1,7.199999999999989,19
1104,2005,4.769230769230774,0.2222222222222222,-3.6752136752136755,0.42307692307692313,21.435897435897434,2.7948717948717947,6.3076923076923075,50.27752639517345,73.35897435897436,6.769230769230774,20
1104,2006,9.095238095238102,0.5,-4.523809523809524,0.36263736263736257,35.38095238095238,5.095238095238095,10.714285714285714,58.6218487394958,76.04761904761905,15.095238095238102,21
1104,2007,5.966666666666654,0.3333333333333333,-3.333333333333333,0.5757575757575757,25.133333333333333,4.366666666666666,7.666666666666667,56.89803921568627,70.86666666666666,9.966666666666654,22
1104,2008,11.277777777777771,0.38461538461538464,-5.598290598290598,-0.007936507936507908,23.5,4.0,8.055555555555555,52.8202614379085,80.27777777777777,16.27777777777777,23
1104,2009,2.2333333333333343,0.2,-3.333333333333333,-0.1333333333333333,18.1,3.3333333333333335,6.9,53.16470588235295,69.06666666666666,4.233333333333334,24
1104,2010,11.111111111111114,0.25,-6.944444444444445,0.0,22.444444444444443,3.111111111111111,8.88888888888889,60.26470588235294,72.61111111111111,14.111111111111114,25
1104,2011,5.722222222222221,0.36363636363636365,-2.1969696969696972,0.050000000000000044,7.027777777777778,1.3611111111111112,2.611111111111111,50.653594771241835,68.80555555555556,9.722222222222221,26
1104,2012,13.04545454545454,0.07692307692307693,-8.776223776223777,0.010101010101010166,14.954545454545455,2.909090909090909,4.954545454545454,61.764705882352935,68.9090909090909,14.04545454545454,27
1104,2013,3.066666666666663,0.2,-4.666666666666666,0.08333333333333326,14.266666666666667,2.2333333333333334,5.7,56.464705882352945,64.3,6.066666666666663,28
1104,2014,11.769230769230774,0.38461538461538464,-5.384615384615385,-0.03146853146853146,18.53846153846154,1.8461538461538463,6.076923076923077,56.995475113122176,72.46153846153847,16.769230769230774,29
1104,2015,1.875,0.35714285714285715,-1.7410714285714284,-0.13541666666666663,4.875,0.28125,1.90625,48.54595588235294,65.28125,6.875,30
1104,2016,-0.4137931034482847,0.23529411764705882,-3.85395537525355,-0.3023872679045093,2.7586206896551726,0.3103448275862069,1.2758620689655173,41.07505070993914,69.86206896551724,3.5862068965517153,31
1104,2017,3.9142857142857252,0.1,-4.428571428571429,0.011607142857142816,5.085714285714285,0.5428571428571428,1.2571428571428571,44.42184873949581,71.05714285714286,4.914285714285725,32
1104,2018,2.8181818181818272,0.08333333333333333,-4.924242424242425,-0.04493207941483801,7.96969696969697,1.2121212121212122,3.121212121212121,42.82531194295901,74.0909090909091,3.8181818181818272,33
1104,2019,2.1212121212121247,0.1,-4.454545454545454,0.0025974025974025983,11.242424242424242,1.7878787878787878,3.5454545454545454,46.12834224598931,71.0909090909091,3.1212121212121247,34
1105,2000,2.076923076923066,0.16666666666666666,-4.102564102564102,0.0011655011655010705,11.76923076923077,1.3846153846153846,3.076923076923077,45.457013574660635,70.84615384615384,4.076923076923066,0
1105,2001,7.117647058823536,0.25,-6.911764705882353,0.39572192513368987,10.176470588235293,1.1764705882352942,3.764705882352941,46.70588235294118,75.11764705882354,12.117647058823536,1
1105,2002,5.068965517241381,0.14285714285714285,-3.74384236453202,-0.05968169761273201,17.275862068965516,2.6206896551724137,5.206896551724138,50.350912778904664,72.3103448275862,7.068965517241381,2
1105,2003,-0.15789473684210975,0.08333333333333333,-2.8508771929824563,-0.5727554179566563,27.894736842105264,4.105263157894737,10.052631578947368,55.92260061919505,67.84210526315789,0.8421052631578902,3
1105,2004,-1.6875,0.3333333333333333,-0.7291666666666669,-0.11099137931034486,8.21875,1.0,2.375,43.67095588235294,67.78125,4.3125,4
1105,2005,2.4666666666666686,0.25,-2.833333333333333,0.1649122807017544,7.033333333333333,1.3,2.7,47.16470588235295,69.06666666666666,6.466666666666669,5
1105,2006,-1.1200000000000045,0.18181818181818182,-2.581818181818182,0.03375,22.8,2.8,7.88,48.52470588235294,70.8,2.8799999999999955,6
1105,2007,-3.549999999999997,0.18181818181818182,-1.1818181818181817,-0.23333333333333334,33.25,4.2,12.0,56.26470588235294,66.15,0.45000000000000284,7
1105,2008,-0.7692307692307594,0.21739130434782608,-2.05685618729097,-0.01692307692307693,21.576923076923077,3.3461538461538463,9.0,53.26470588235295,68.07692307692308,4.230769230769241,8
1105,2009,-4.2727272727272805,0.23076923076923078,-0.874125874125874,0.018181818181818188,20.136363636363637,3.1818181818181817,8.272727272727273,49.53743315508021,67.4090909090909,-1.2727272727272805,9
1105,2010,-4.055555555555557,0.2,-2.444444444444444,0.021367521367521347,34.166666666666664,5.5,9.833333333333334,52.76470588235295,68.27777777777777,-1.0555555555555571,10
1105,2011,-2.714285714285708,0.3333333333333333,-1.4285714285714284,0.158008658008658,36.095238095238095,6.428571428571429,10.666666666666666,56.28851540616247,67.85714285714286,0.2857142857142918,11
1105,2012,-4.86666666666666,0.125,-2.083333333333333,-0.1111111111111111,57.06666666666667,8.4,17.8,60.431372549019606,70.66666666666667,-2.86666666666666,12
1105,2013,-4.571428571428569,0.17647058823529413,-1.4495798319327733,-0.1547619047619047,15.428571428571429,1.75,4.5,42.58613445378151,68.85714285714286,-1.5714285714285694,13
1105,2014,-4.035714285714292,0.38461538461538464,-0.4395604395604391,0.09523809523809523,29.892857142857142,3.7857142857142856,7.285714285714286,49.15756302521008,67.64285714285714,0.9642857142857082,14
1105,2015,6.888888888888886,0.5,-3.8888888888888884,0.5674603174603174,81.11111111111111,11.555555555555555,24.22222222222222,80.4313725490196,72.0,13.888888888888886,15
1105,2016,-3.538461538461547,0.45454545454545453,0.6993006993006989,-0.04395604395604391,12.307692307692308,2.0384615384615383,3.923076923076923,43.764705882352935,68.42307692307692,1.4615384615384528,16
1105,2017,-7.142857142857139,0.4166666666666667,2.738095238095238,-0.746031746031746,50.357142857142854,8.285714285714286,19.142857142857142,61.764705882352935,68.28571428571429,-2.142857142857139,17
1105,2018,-12.21739130434782,0.45454545454545453,3.241106719367589,-0.254180602006689,23.391304347826086,3.5652173913043477,8.73913043478261,52.46035805626599,57.391304347826086,-7.217391304347821,18
1105,2019,-8.899999999999999,0.36363636363636365,1.1363636363636365,0.10714285714285715,22.1,2.3,6.8,48.364705882352936,61.6,-4.899999999999999,19
1106,1985,-5.7777777777777715,0.4,0.2962962962962967,0.2399355877616747,10.925925925925926,1.8148148148148149,4.592592592592593,44.357298474945544,66.03703703703704,-1.7777777777777715,0
1106,1986,-8.434782608695642,0.17647058823529413,-1.713554987212276,0.09782608695652173,9.565217391304348,1.6956521739130435,4.304347826086956,38.895140664961644,68.43478260869566,-5.434782608695642,1
1106,1987,-3.074074074074076,0.42105263157894735,-0.23391812865497075,0.07407407407407407,19.25925925925926,4.111111111111111,8.25925925925926,48.80174291938998,70.25925925925925,4.925925925925924,2
1106,1988,-8.370370370370367,0.47058823529411764,2.4836601307189543,-0.12560386473429952,22.77777777777778,5.37037037037037,11.814814814814815,52.69063180827888,65.88888888888889,-0.3703703703703667,3
1106,1989,-8.483870967741936,0.46153846153846156,1.066997518610422,-0.08960573476702505,8.612903225806452,2.3870967741935485,5.064516129032258,39.732447817836814,69.0,-2.483870967741936,4
1106,1990,-3.896551724137936,0.4444444444444444,-0.03831417624521105,0.22605363984674332,17.310344827586206,3.8275862068965516,8.793103448275861,44.868154158215006,73.62068965517241,0.10344827586206407,5
1106,1991,-2.6571428571428584,0.3333333333333333,-0.9523809523809523,0.07373271889400917,13.6,2.7142857142857144,4.857142857142857,41.56470588235294,73.11428571428571,1.3428571428571416,6
1106,1992,0.24137931034482563,0.25,-1.2931034482758619,-0.06896551724137934,26.551724137931036,4.758620689655173,11.379310344827585,51.00608519269777,75.13793103448276,3.2413793103448256,7
1106,1993,-8.92307692307692,0.35714285714285715,0.4945054945054944,-0.12087912087912084,15.025641025641026,3.2051282051282053,5.871794871794871,41.20060331825038,68.71794871794872,-3.92307692307692,8
1106,1994,-7.325581395348834,0.5,1.5116279069767442,-0.030473135525260597,11.581395348837209,2.046511627906977,4.023255813953488,37.76470588235294,70.74418604651163,0.6744186046511658,9
1106,1995,-8.42857142857143,0.29411764705882354,0.6554621848739497,-0.07912087912087915,21.857142857142858,2.5428571428571427,7.314285714285714,45.478991596638664,65.71428571428571,-3.4285714285714306,10
1106,1996,-7.761904761904759,0.08333333333333333,-2.5,-0.015503875968992276,24.38095238095238,3.9047619047619047,7.809523809523809,40.95518207282914,72.76190476190476,-6.761904761904759,11
1106,1997,-5.083333333333329,0.36363636363636365,0.3030303030303033,0.10476190476190475,17.583333333333332,2.875,5.75,37.43137254901961,75.875,-1.0833333333333286,12
1106,1998,-2.2380952380952266,0.3,-0.8095238095238094,0.047619047619047616,23.571428571428573,4.238095238095238,8.619047619047619,39.907563025210095,80.47619047619048,0.7619047619047734,13
1106,1999,-8.29629629629629,0.26666666666666666,-0.29629629629629617,-0.037037037037037035,7.0,1.1851851851851851,2.111111111111111,24.72766884531591,80.03703703703704,-4.2962962962962905,14
1106,2000,-4.640000000000001,0.07142857142857142,-3.2857142857142865,0.01904761904761909,18.96,2.12,4.96,34.604705882352945,77.6,-3.6400000000000006,15
1106,2001,2.21875,0.17647058823529413,-4.485294117647058,0.3287037037037037,12.53125,2.03125,2.625,38.73345588235294,77.90625,5.21875,16
1106,2002,1.9310344827586192,0.125,-4.956896551724138,0.2206896551724138,10.724137931034482,1.7586206896551724,2.689655172413793,40.07505070993915,76.06896551724138,3.931034482758619,17
1106,2003,-0.5,0.18181818181818182,-3.1818181818181817,-0.125,18.807692307692307,3.1538461538461537,5.3076923076923075,44.841628959276015,72.88461538461539,1.5,18
1106,2004,3.5925925925925952,0.5454545454545454,-0.47138047138047146,-0.028097062579821253,11.518518518518519,1.5925925925925926,3.6296296296296298,45.02396514161221,73.55555555555556,9.592592592592595,19
1106,2005,-0.47999999999998977,0.4,-1.9999999999999996,0.09999999999999998,4.04,1.12,2.0,44.924705882352946,67.48,7.52000000000001,20
1106,2006,-6.769230769230774,0.39285714285714285,-0.6868131868131871,-0.131054131054131,49.92307692307692,9.346153846153847,19.5,56.495475113122176,75.34615384615384,4.230769230769226,21
1106,2007,-8.230769230769226,0.35,0.038461538461538325,-0.25384615384615383,26.0,5.038461538461538,10.5,49.61085972850679,67.46153846153847,-1.2307692307692264,22
1106,2008,-4.729729729729726,0.2777777777777778,-1.816816816816817,-0.002079002079002079,2.6486486486486487,0.6216216216216216,1.027027027027027,40.81875993640699,65.86486486486487,0.2702702702702737,23
1106,2009,0.2777777777777857,0.2,-3.555555555555556,0.20940170940170943,34.138888888888886,6.388888888888889,14.11111111111111,63.68137254901961,66.86111111111111,3.2777777777777857,24
1106,2010,-2.857142857142847,0.3888888888888889,-0.7539682539682541,0.004826254826254817,1.2857142857142858,0.32142857142857145,0.4642857142857143,42.83613445378152,64.85714285714286,4.142857142857153,25
1106,2011,0.4137931034482847,0.3333333333333333,-1.8390804597701154,-0.03831417624521072,26.79310344827586,5.827586206896552,11.96551724137931,62.14401622718053,65.82758620689656,6.413793103448285,26
1106,2012,2.6363636363636402,0.5,-4.090909090909091,0.44480519480519476,58.45454545454545,10.363636363636363,23.09090909090909,84.31016042780749,61.54545454545455,13.63636363636364,27
